Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
456,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,14000,18000,16000,08 Mar 2022
457,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,17000,14500,07 Mar 2022
458,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,14000,18000,16000,05 Mar 2022
459,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,12000,17000,14500,04 Mar 2022
460,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,03 Mar 2022
461,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,14000,18000,16000,28 Feb 2022
462,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,17000,15000,25 Feb 2022
463,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,24 Feb 2022
464,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,23 Feb 2022
465,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,22 Feb 2022
466,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,14000,18000,16000,21 Feb 2022
467,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,19 Feb 2022
468,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,18 Feb 2022
469,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,17000,15000,17 Feb 2022
470,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,16 Feb 2022
471,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,15 Feb 2022
472,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,14 Feb 2022
473,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,11 Feb 2022
474,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,10 Feb 2022
475,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,09 Feb 2022
476,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,08 Feb 2022
477,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,07 Feb 2022
478,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,05 Feb 2022
479,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,04 Feb 2022
480,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,16000,14500,03 Feb 2022
481,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,02 Feb 2022
482,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,01 Feb 2022
483,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,29 Jan 2022
484,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,28 Jan 2022
485,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,25 Jan 2022
486,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,15000,13500,24 Jan 2022
487,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,14000,12000,21 Jan 2022
488,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,14000,13000,20 Jan 2022
489,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,14000,12000,19 Jan 2022
490,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,12000,15000,13500,18 Jan 2022
491,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,11000,15000,13000,17 Jan 2022
492,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,14 Jan 2022
493,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,13 Jan 2022
494,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,12 Jan 2022
495,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,1500,2500,2000,11 Jan 2022
496,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,17000,15000,10 Jan 2022
497,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,07 Jan 2022
498,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,06 Jan 2022
499,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,05 Jan 2022
500,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,04 Jan 2022
501,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,11000,15000,13000,03 Jan 2022
502,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,16000,14500,01 Jan 2022
503,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,12000,15000,13500,31 Dec 2021
504,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,30 Dec 2021
505,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,10000,15000,12500,29 Dec 2021
506,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,16000,14500,28 Dec 2021
507,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,27 Dec 2021
508,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,24 Dec 2021
509,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,23 Dec 2021
510,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,15000,13500,22 Dec 2021
511,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,21 Dec 2021
512,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,4000,5000,4500,20 Dec 2021
513,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,14000,12000,18 Dec 2021
514,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,FAQ,13000,15000,14000,17 Dec 2021
515,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,14000,12000,16 Dec 2021
516,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,15000,14000,15 Dec 2021
517,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,14000,12000,14 Dec 2021
518,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,15000,14000,13 Dec 2021
519,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,17000,15000,10 Dec 2021
520,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,09 Dec 2021
521,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,17000,15000,08 Dec 2021
522,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,07 Dec 2021
523,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,06 Dec 2021
524,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,10000,15000,12500,04 Dec 2021
525,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,17000,15000,03 Dec 2021
526,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,02 Dec 2021
527,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,13000,17000,15000,01 Dec 2021
528,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,15000,13500,30 Nov 2021
529,Bangalore,"Binny Mill (F&V), Bangalore",Pomegranate,Pomogranate,Large,12000,16000,14000,29 Nov 2021
530,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4800,5500,5000,24 Nov 2023
531,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,23 Nov 2023
532,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,22 Nov 2023
533,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5500,5000,21 Nov 2023
534,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5200,4800,20 Nov 2023
535,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4800,5500,5200,18 Nov 2023
536,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4800,5500,5200,17 Nov 2023
537,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,16 Nov 2023
538,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,15 Nov 2023
539,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,13 Nov 2023
540,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4600,5000,4800,10 Nov 2023
541,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5500,5000,09 Nov 2023
542,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,08 Nov 2023
543,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4800,4500,07 Nov 2023
544,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4800,4500,06 Nov 2023
545,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,04 Nov 2023
546,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5500,5000,03 Nov 2023
547,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,02 Nov 2023
548,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4800,4500,31 Oct 2023
549,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,30 Oct 2023
550,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,27 Oct 2023
551,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,26 Oct 2023
552,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,25 Oct 2023
553,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4500,4000,21 Oct 2023
554,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,20 Oct 2023
555,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,19 Oct 2023
556,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4200,4800,4500,18 Oct 2023
557,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3800,4500,4200,17 Oct 2023
558,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,16 Oct 2023
559,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,13 Oct 2023
560,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,12 Oct 2023
561,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3800,4500,4000,11 Oct 2023
562,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,10 Oct 2023
563,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,09 Oct 2023
564,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,07 Oct 2023
565,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,06 Oct 2023
566,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,05 Oct 2023
567,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,04 Oct 2023
568,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,03 Oct 2023
569,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,30 Sep 2023
570,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,29 Sep 2023
571,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,27 Sep 2023
572,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,26 Sep 2023
573,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,25 Sep 2023
574,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3800,4200,4000,22 Sep 2023
575,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,21 Sep 2023
576,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,20 Sep 2023
577,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,19 Sep 2023
578,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,16 Sep 2023
579,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3800,3500,15 Sep 2023
580,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,14 Sep 2023
581,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,13 Sep 2023
582,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,12 Sep 2023
583,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,2800,3500,3200,11 Sep 2023
584,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,08 Sep 2023
585,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,06 Sep 2023
586,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,05 Sep 2023
587,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,04 Sep 2023
588,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,02 Sep 2023
589,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,01 Sep 2023
590,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,31 Aug 2023
591,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4500,4000,30 Aug 2023
592,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,29 Aug 2023
593,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3800,3500,28 Aug 2023
594,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,25 Aug 2023
595,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,24 Aug 2023
596,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,23 Aug 2023
597,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,2500,3500,3000,22 Aug 2023
598,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,21 Aug 2023
599,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,19 Aug 2023
600,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,18 Aug 2023
601,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,17 Aug 2023
602,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,16 Aug 2023
603,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,14 Aug 2023
604,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,11 Aug 2023
605,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,10 Aug 2023
606,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,09 Aug 2023
607,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,08 Aug 2023
608,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,07 Aug 2023
609,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,05 Aug 2023
610,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,04 Aug 2023
611,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,03 Aug 2023
612,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,01 Aug 2023
613,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,31 Jul 2023
614,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,28 Jul 2023
615,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,27 Jul 2023
616,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,26 Jul 2023
617,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,25 Jul 2023
618,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,24 Jul 2023
619,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3700,21 Jul 2023
620,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,20 Jul 2023
621,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,18 Jul 2023
622,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,17 Jul 2023
623,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,15 Jul 2023
624,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,14 Jul 2023
625,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4200,4100,13 Jul 2023
626,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,12 Jul 2023
627,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,11 Jul 2023
628,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,10 Jul 2023
629,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,5000,4500,07 Jul 2023
630,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,06 Jul 2023
631,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,05 Jul 2023
632,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,04 Jul 2023
633,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,03 Jul 2023
634,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,01 Jul 2023
635,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,30 Jun 2023
636,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,28 Jun 2023
637,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,27 Jun 2023
638,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,26 Jun 2023
639,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,23 Jun 2023
640,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,22 Jun 2023
641,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,21 Jun 2023
642,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,20 Jun 2023
643,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,19 Jun 2023
644,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,17 Jun 2023
645,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,16 Jun 2023
646,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,15 Jun 2023
647,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,14 Jun 2023
648,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,13 Jun 2023
649,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,12 Jun 2023
650,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,09 Jun 2023
651,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,08 Jun 2023
652,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,07 Jun 2023
653,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,5000,4500,06 Jun 2023
654,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,05 Jun 2023
655,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,03 Jun 2023
656,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,5000,4500,02 Jun 2023
657,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4800,4500,01 Jun 2023
658,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,31 May 2023
659,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,30 May 2023
660,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,5000,5500,5200,29 May 2023
661,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,5000,6000,5500,26 May 2023
662,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,5000,5500,5200,25 May 2023
663,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,5000,5500,5200,24 May 2023
664,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,5000,5600,5300,23 May 2023
665,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,5000,5500,5200,22 May 2023
666,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,5000,5500,5200,20 May 2023
667,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5500,5000,19 May 2023
668,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,5000,5500,5200,18 May 2023
669,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,5000,6000,5500,17 May 2023
670,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,16 May 2023
671,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,5000,6000,5500,15 May 2023
672,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,12 May 2023
673,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,11 May 2023
674,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,09 May 2023
675,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,08 May 2023
676,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,06 May 2023
677,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,05 May 2023
678,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,04 May 2023
679,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,03 May 2023
680,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,02 May 2023
681,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,29 Apr 2023
682,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,28 Apr 2023
683,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,27 Apr 2023
684,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,26 Apr 2023
685,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,5000,4500,25 Apr 2023
686,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,24 Apr 2023
687,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,21 Apr 2023
688,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4200,4800,4500,20 Apr 2023
689,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,19 Apr 2023
690,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4500,4200,18 Apr 2023
691,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,4200,4100,17 Apr 2023
692,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,15 Apr 2023
693,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,13 Apr 2023
694,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,12 Apr 2023
695,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,11 Apr 2023
696,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3600,10 Apr 2023
697,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3600,06 Apr 2023
698,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,05 Apr 2023
699,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3800,4500,4200,03 Apr 2023
700,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4000,5000,4500,01 Apr 2023
701,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,4500,5000,4800,31 Mar 2023
702,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,30 Mar 2023
703,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,29 Mar 2023
704,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,28 Mar 2023
705,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,27 Mar 2023
706,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,24 Mar 2023
707,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,23 Mar 2023
708,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3600,21 Mar 2023
709,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,3500,3200,20 Mar 2023
710,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3600,18 Mar 2023
711,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3600,17 Mar 2023
712,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3000,4000,3500,16 Mar 2023
713,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3800,4000,3900,15 Mar 2023
714,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,14 Mar 2023
715,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3600,13 Mar 2023
716,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3600,10 Mar 2023
717,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3700,09 Mar 2023
718,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,08 Mar 2023
719,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3800,07 Mar 2023
720,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,4000,3600,06 Mar 2023
721,Davangere,Davangere,Pomegranate,Pomogranate,FAQ,3500,3800,3600,04 Mar 2023
